attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,class
0,0,0,133,0,0,0,1,0,0,0,0,0,0,874,1,0,0,1,0,0,0,0,0,488,0,0,0,0,0,1,150,0,0,0,0,0,0,0,404,0,0,0,1,0,1,0,0,1
0,0,1,154,0,0,1,0,0,0,0,0,0,0,562,0,0,0,1,0,0,0,0,1,244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,-1
0,0,1,134,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151,0,0,0,1,0,0,0,0,-1
0,0,0,271,0,0,0,0,1,0,0,0,0,0,624,1,0,0,0,0,0,0,0,1,400,0,0,1,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,119,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,1,0,0,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,454,1,0,0,0,0,0,0,0,-1
0,0,1,152,1,0,0,1,0,0,0,0,0,0,562,0,0,0,1,0,0,0,0,0,666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,-1
0,0,0,69,0,0,0,1,0,0,0,0,0,0,375,1,0,0,1,0,0,0,1,0,777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,323,0,0,0,1,0,0,0,0,-1
0,0,0,202,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,171,0,0,0,1,1,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,252,0,0,0,1,0,0,0,0,1
0,0,0,107,0,0,0,1,0,0,0,1,0,0,624,1,0,0,1,0,0,0,0,0,599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,1,225,0,0,0,1,0,0,0,0,0,0,749,0,0,0,1,0,0,0,0,0,244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,252,1,0,0,0,0,0,0,0,-1
0,0,0,49,0,0,1,0,0,0,0,0,0,0,624,1,0,0,1,0,0,0,0,0,244,0,1,0,1,0,0,0,0,0,0,0,0,0,0,242,0,1,0,0,0,0,0,0,-1
0,0,0,171,0,0,0,1,1,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0,300,0,1,1,0,0,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,94,0,0,0,1,0,0,0,0,1,0,624,1,0,0,0,0,0,0,0,0,677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,1,0,0,0,-1
0,0,0,180,0,0,1,1,0,0,0,0,0,0,624,0,0,0,1,0,0,1,0,0,211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,-1
0,0,0,259,0,0,0,1,0,0,0,0,0,0,187,1,0,0,1,0,0,0,0,0,455,0,0,0,0,0,1,0,1,0,1,0,0,0,0,303,0,0,0,1,0,0,0,0,-1
0,0,0,270,0,0,0,1,0,0,0,0,0,0,687,0,0,0,1,0,0,0,0,0,311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,232,1,0,0,0,0,1,0,0,-1
0,0,1,96,0,0,1,1,0,0,0,0,0,0,624,1,0,0,1,0,0,0,0,0,255,0,1,0,0,0,0,11,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,-1
0,0,1,155,0,0,1,1,0,0,0,0,0,0,437,0,0,0,1,0,0,0,0,0,189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,-1
0,0,0,95,0,0,0,1,0,0,0,0,0,0,437,1,0,0,1,0,0,0,1,0,477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,218,0,0,1,1,1,0,0,0,0,0,624,1,0,0,1,0,0,0,0,0,244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,-1
0,0,0,81,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,104,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,505,0,0,0,1,0,0,0,0,1
0,0,0,513,0,0,0,1,1,0,1,0,0,0,937,0,0,0,0,0,0,0,0,0,377,0,1,0,0,0,0,48,0,0,0,0,0,0,0,474,1,0,0,0,0,0,0,0,1
0,0,0,97,1,0,0,1,1,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0,433,0,1,0,0,0,0,0,0,0,0,1,0,0,0,807,0,0,0,0,0,0,0,0,-1
0,0,0,101,0,0,0,1,0,359,0,0,0,0,812,1,0,0,1,0,0,0,1,0,522,0,0,0,0,1,0,0,0,0,0,0,0,0,0,515,1,0,0,0,0,0,0,0,1
0,0,0,80,1,1,0,0,0,0,0,0,0,0,812,0,0,0,1,0,0,0,0,1,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,1,0,0,0,0,0,0,-1
0,0,0,99,0,0,1,1,0,0,0,0,0,0,375,0,0,0,0,0,0,1,0,0,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,1,0,0,0,-1
0,0,0,202,1,1,0,0,0,0,0,0,0,0,187,0,0,0,1,0,0,0,0,0,400,0,0,0,0,0,0,0,1,0,0,0,0,1,1,353,0,0,0,0,0,0,0,0,-1
0,0,0,193,0,0,0,0,1,0,0,0,0,0,874,1,0,0,0,0,0,0,0,1,422,0,0,1,0,1,0,0,1,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,112,0,0,0,0,0,0,0,0,0,0,812,0,1,1,1,0,0,0,0,0,588,0,0,0,1,0,0,0,1,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,1,217,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,113,0,0,0,1,1,399,0,0,0,0,812,1,0,0,1,0,0,0,0,0,278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,1,0,59,0,0,0,1,0,0,0,0,0,0,624,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,1,77,0,0,0,0,0,0,0,404,0,0,0,1,0,1,0,0,1
0,0,0,70,0,0,0,1,1,0,0,0,0,0,874,0,0,0,1,0,0,0,0,0,389,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,20,0,0,0,1,0,0,1,0,0,0,624,1,0,0,0,0,0,0,0,0,511,0,0,0,0,0,1,77,0,0,0,0,0,0,0,383,0,0,0,1,0,1,0,0,1
0,0,0,55,0,0,0,1,1,554,0,0,0,0,999,1,0,0,1,0,0,0,0,0,655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,454,0,0,0,1,0,0,0,0,1
0,0,0,80,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,505,0,0,0,1,0,1,0,0,1
0,0,0,148,0,0,0,1,0,0,0,0,0,0,749,1,0,0,1,0,0,0,0,0,444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,505,0,0,0,1,0,1,0,0,1
0,0,1,148,0,0,0,1,0,0,1,0,0,0,624,0,0,0,0,0,0,0,0,0,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,0,0,1,-1
0,0,0,41,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,505,1,1,0,0,0,0,0,0,-1
0,0,0,129,0,0,0,1,0,0,0,0,0,0,937,1,0,0,1,0,0,0,0,0,710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,605,0,0,0,1,0,1,0,0,-1
0,0,0,69,0,0,0,1,0,436,0,0,0,0,562,1,0,0,1,0,0,0,0,0,555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,1,0,0,1
0,0,0,146,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,303,1,1,0,0,0,0,0,0,-1
0,0,0,126,0,0,0,1,0,0,0,0,0,0,624,1,0,0,1,0,0,0,0,0,466,0,0,0,0,0,1,999,0,0,0,0,0,0,0,555,0,0,0,1,0,1,0,0,1
0,0,0,200,0,0,0,0,1,433,0,0,0,0,874,1,0,0,1,0,0,0,0,0,333,0,0,0,1,0,1,0,1,0,0,0,0,0,0,454,0,0,0,1,0,0,0,0,1
0,0,0,78,1,0,0,1,0,0,0,0,1,0,562,0,0,0,1,0,0,0,0,0,522,0,0,0,0,1,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,-1
0,0,0,167,0,0,0,1,0,0,0,0,0,0,749,1,0,0,1,0,0,0,0,0,422,1,0,0,0,0,1,31,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,1,0,142,1,1,0,0,1,0,0,0,0,0,999,0,0,0,0,0,0,0,0,1,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,1
0,0,1,129,0,0,1,1,0,0,0,0,0,0,562,0,0,0,1,0,0,0,0,0,433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,1
0,0,1,443,0,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,1,766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,202,1,0,0,0,0,0,0,1,-1
0,0,0,296,0,0,0,0,0,0,0,0,0,0,437,1,0,0,1,0,0,0,0,1,644,0,0,0,0,0,1,0,0,1,0,0,0,0,0,605,0,0,0,1,0,0,0,0,-1
0,0,1,184,0,0,1,0,0,0,0,0,0,0,624,0,0,0,1,0,0,0,0,1,266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,-1
0,0,0,122,0,0,0,1,0,0,0,0,0,0,562,1,1,0,1,0,0,0,0,0,644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,444,0,0,0,1,0,0,0,0,-1
0,0,0,166,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,533,0,0,0,0,0,1,50,0,0,0,0,0,0,0,454,0,0,0,1,0,1,0,0,-1
0,0,0,71,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,1,0,0,344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,505,0,0,0,1,0,0,0,0,1
0,0,0,78,0,0,1,1,0,0,0,0,0,0,624,0,0,0,1,0,0,0,0,0,311,1,1,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,-1
0,0,1,133,0,0,1,1,0,0,0,0,0,0,624,0,0,0,1,0,0,0,0,0,466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,134,0,0,0,1,0,0,0,0,0,0,562,1,1,0,1,0,0,0,0,0,688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,45,0,0,0,1,1,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,101,0,0,1,1,0,0,0,0,0,0,437,0,0,0,1,0,0,1,0,0,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,-1
0,0,0,50,0,0,0,1,0,0,0,0,0,0,687,1,0,0,0,0,0,0,0,0,411,0,0,1,0,0,1,0,0,0,0,0,0,0,0,454,0,0,0,1,0,1,0,0,-1
0,0,0,80,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,1,0,0,344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,284,1,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,1,0,0,-1
0,0,0,119,0,0,0,1,0,0,0,0,1,0,624,1,0,0,1,0,0,0,0,0,366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,35,0,0,0,1,0,0,0,0,0,0,812,1,0,0,0,0,0,0,0,0,533,0,0,0,0,0,1,0,0,0,0,1,0,0,0,605,0,0,0,1,0,1,0,0,1
0,0,0,144,0,0,0,1,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,544,0,0,0,0,1,0,0,0,0,0,0,0,0,0,202,1,1,0,0,1,0,0,0,-1
0,0,0,76,0,0,0,1,0,0,0,0,0,0,250,1,1,0,1,1,0,0,0,0,222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,93,0,0,0,1,0,0,0,0,0,0,437,1,0,0,0,0,0,1,0,0,633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151,0,0,0,1,1,0,0,0,-1
0,0,0,144,0,0,0,1,1,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,454,0,0,0,1,0,0,0,0,1
0,0,0,375,0,0,1,1,0,0,0,0,0,0,250,1,0,0,1,0,0,0,0,0,444,0,1,0,0,0,0,0,0,0,1,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,44,1,0,0,1,0,0,0,0,0,0,999,0,0,0,1,0,0,1,0,0,455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,1
0,0,0,130,0,0,0,1,0,0,1,0,0,0,562,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,1,0,1,-1
0,0,0,137,1,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,400,0,1,0,0,0,0,15,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,95,0,0,0,1,0,0,0,0,0,0,562,1,0,0,0,0,0,0,0,0,555,0,0,1,0,0,1,0,0,1,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,48,0,0,0,1,1,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,454,1,0,0,0,0,0,0,0,-1
0,0,0,93,0,0,0,1,0,0,0,0,0,0,562,0,0,1,1,0,0,0,0,0,577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,29,0,0,0,1,1,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,1,168,0,0,0,1,0,0,0,0,0,0,687,1,0,0,1,0,0,0,0,0,278,0,1,0,0,0,0,0,1,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,195,0,0,0,1,0,0,0,0,0,0,562,1,1,0,1,0,0,0,0,0,278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,57,0,0,0,1,0,436,0,0,0,0,812,1,0,0,1,0,0,0,0,0,455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,605,0,0,0,1,0,1,0,0,1
0,0,0,126,0,0,0,1,1,0,0,0,0,0,937,1,0,0,1,0,0,0,0,0,821,0,0,0,0,0,1,999,0,0,0,0,0,0,0,505,0,0,0,1,0,0,0,0,1
0,0,0,52,0,1,0,1,0,0,0,1,0,0,562,1,0,0,1,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,1,0,0,0,0,0,0,0,-1
0,0,0,145,0,0,0,1,1,0,0,0,0,0,999,1,0,0,1,0,0,0,0,0,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,525,1,0,0,0,0,0,0,0,-1
0,0,0,43,0,0,0,1,0,0,0,0,0,0,624,0,1,0,1,0,0,0,0,0,211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,353,1,0,0,0,0,0,0,0,-1
0,0,0,197,0,0,0,1,0,0,0,0,1,0,437,1,0,0,1,0,0,0,0,0,522,0,0,0,0,0,1,0,1,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,119,0,0,0,1,0,0,0,0,0,0,562,1,0,0,0,0,0,0,0,0,333,0,0,1,0,0,1,0,0,1,0,0,0,0,0,505,0,0,0,1,0,0,0,0,1
0,0,0,159,0,0,0,1,0,0,0,0,0,0,624,1,0,0,1,0,0,1,0,0,355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,505,1,0,0,0,0,0,0,0,-1
0,0,0,397,0,0,0,0,0,0,0,0,0,0,562,1,0,0,1,0,0,0,0,1,400,0,0,0,0,0,1,0,0,1,0,0,0,0,0,505,0,0,0,1,0,0,0,0,1
0,0,0,98,1,1,0,1,0,0,0,0,0,0,562,0,1,0,1,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,-1
0,0,0,22,0,0,0,1,0,0,0,0,0,0,562,1,0,0,0,0,0,0,0,0,544,0,0,0,0,1,0,0,0,1,0,0,0,0,0,706,1,0,0,0,1,0,0,0,-1
0,0,0,234,0,0,0,1,0,0,0,0,0,0,562,1,1,0,1,0,0,0,0,0,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,444,0,0,0,1,0,0,0,0,-1
0,0,0,77,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,202,0,1,0,1,0,0,0,0,-1
0,0,0,25,0,0,0,1,0,459,0,0,1,0,687,1,0,0,1,0,0,0,0,0,289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,132,0,1,0,1,0,0,0,0,0,0,562,0,0,0,1,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,1,1,0,0,0,0,0,0,-1
0,0,1,180,0,0,0,1,0,0,0,0,0,0,562,0,0,0,1,0,0,0,0,0,710,0,0,0,0,1,0,0,0,0,0,0,0,0,0,222,1,0,0,0,0,0,0,0,-1
0,0,0,105,0,0,0,1,0,436,0,0,0,0,562,1,0,0,1,0,0,1,0,0,355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,505,0,0,0,1,0,0,0,0,1
0,0,0,61,0,0,1,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,1,0,0,-1
0,0,0,24,0,0,0,1,0,520,0,0,1,0,562,1,0,0,0,0,0,0,0,0,733,0,0,1,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,134,0,0,0,1,1,0,1,0,0,0,874,0,0,1,0,0,0,0,0,0,444,0,0,0,0,0,0,150,0,0,0,0,0,0,0,373,0,0,0,1,0,0,0,0,1
0,0,0,159,1,0,0,1,0,0,0,0,1,0,749,0,0,0,1,0,0,0,0,0,322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,-1
0,0,0,147,0,0,0,1,1,0,0,0,0,0,812,0,0,1,0,0,0,0,0,0,322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,1,0,0,0,0,1
0,0,0,144,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,133,0,0,1,1,1,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0,278,0,1,1,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,194,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,119,0,0,0,1,0,0,0,0,1,0,687,1,0,0,1,0,0,0,0,0,389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,138,0,0,0,1,0,0,0,0,0,0,687,1,0,0,1,0,0,0,0,0,455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,1,0,0,-1
0,0,0,208,0,0,0,1,0,0,0,0,0,0,562,1,0,0,0,0,0,0,0,0,644,0,0,1,0,0,1,0,0,0,0,0,0,0,0,404,0,1,0,1,0,0,0,0,1
0,0,0,79,0,0,0,1,0,0,0,0,0,0,375,1,1,0,1,0,0,0,0,0,488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,84,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,303,1,0,0,0,0,1,0,0,-1
0,0,0,15,0,0,0,1,0,0,0,0,0,0,562,1,0,0,0,0,0,0,0,0,699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,1,0,1,1,0,0,0,1
0,0,0,190,0,0,1,1,0,0,0,0,1,0,312,1,0,0,1,0,0,0,0,0,244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0,0,0,0,-1
0,0,0,187,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,279,0,0,0,1,0,0,0,0,0,0,250,1,1,0,1,0,0,0,0,0,244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,132,0,0,0,1,0,0,0,0,0,0,624,1,0,0,1,0,0,1,0,0,411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,46,0,0,1,1,0,0,0,0,0,0,562,0,0,0,1,0,0,0,0,0,344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,151,0,1,0,0,0,0,0,0,-1
0,0,0,220,0,0,0,1,0,0,0,0,1,0,687,1,0,0,1,0,0,0,0,0,511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,424,0,0,0,1,0,0,0,0,-1
0,0,0,14,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,757,1,0,0,0,0,0,0,0,1
0,0,1,107,0,0,0,1,0,0,1,0,0,0,624,0,0,0,0,0,0,0,0,0,522,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,1,206,0,0,0,1,0,0,0,0,0,0,812,0,0,0,1,0,0,0,0,0,266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,310,0,0,0,1,0,0,0,0,0,0,812,0,0,0,1,0,0,0,0,0,355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,1,0,0,-1
0,0,0,90,0,0,0,1,0,0,0,0,0,0,874,0,0,1,0,0,0,0,0,0,611,0,0,1,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,1,0,1,0,0,1
0,0,1,93,1,0,0,1,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,633,0,0,1,0,1,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,128,0,0,1,1,0,0,0,0,0,0,624,0,0,0,1,0,0,1,0,0,244,0,0,0,0,1,0,0,1,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,-1
0,0,0,75,0,0,0,1,0,0,0,0,0,0,874,1,0,0,1,0,0,0,0,0,488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,555,0,0,0,1,0,1,0,0,1
0,0,0,87,0,0,0,1,0,0,0,0,1,0,125,0,0,0,0,0,0,0,0,0,788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,283,1,0,0,0,1,0,0,0,-1
1,0,0,67,0,0,0,0,0,0,0,0,0,0,624,1,0,0,1,0,0,0,1,0,355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,70,1,0,0,1,0,0,0,0,0,0,250,1,0,0,1,0,0,0,0,0,211,0,1,0,0,0,0,0,1,1,0,0,0,0,0,252,0,0,0,0,0,0,0,0,-1
0,0,0,141,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,1,0,411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,242,0,0,0,1,0,0,0,0,-1
0,0,0,74,0,0,0,1,0,0,0,0,0,0,624,1,0,0,1,0,0,0,0,0,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,525,1,0,0,0,0,1,0,0,-1
0,0,0,52,0,0,0,0,0,0,0,0,1,0,812,1,0,0,1,0,0,0,0,0,500,0,0,0,1,0,1,0,1,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,134,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,1,0,688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,252,0,0,0,1,0,0,0,0,-1
0,0,1,164,0,0,0,0,0,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,733,0,0,0,1,0,1,0,1,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,116,0,0,0,1,1,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0,633,0,0,1,0,1,0,0,0,0,0,0,0,0,0,353,1,0,0,0,0,0,0,0,-1
0,0,0,106,0,0,0,1,0,0,0,0,0,0,624,1,0,0,1,0,0,1,0,0,389,0,0,0,0,0,1,50,0,0,0,0,0,0,0,706,0,0,0,1,0,0,0,0,-1
0,0,0,223,0,0,0,1,0,0,0,0,0,0,624,0,0,1,1,0,0,1,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,0,0,1,0,0,0,0,1
0,0,0,177,1,0,0,1,0,0,0,0,1,0,500,1,0,0,1,0,0,0,0,0,322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,199,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,1,0,0,400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,136,0,0,0,1,0,0,0,0,1,0,624,1,0,0,1,0,0,0,0,0,322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,505,0,0,0,1,0,0,0,0,-1
